trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,CS,-0.9640418291091919,-0.999699056148529,0.9421149519329107,8.770262504199742e-07,150,1024,1,detach,dot,0.7,0.2,5,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640418291091919,-0.999699056148529,0.9421149519329107,8.770262504199742e-07,150,1024,1,detach,dot,0.7,0.2,5,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640423059463501,-0.9996991157531738,0.9423194927388013,6.910842892001433e-07,150,1024,1,detach,dot,0.7,0.2,5,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640423059463501,-0.999699056148529,0.9422740392263812,5.89849221424936e-07,150,1024,1,detach,dot,0.7,0.2,5,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640432596206665,-0.999699056148529,0.9423194927388013,5.609249163463025e-07,150,1024,1,detach,dot,0.7,0.2,5,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640432596206665,-0.999699056148529,0.9423194927388013,5.423307202243412e-07,150,1024,1,detach,dot,0.7,0.2,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639256000518799,-0.999699056148529,0.9424103997636418,3.5432273721324323e-07,150,1024,1,detach,dot,0.7,0.2,10,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639256000518799,-0.999699056148529,0.9423876730074316,2.8201197451666446e-07,150,1024,1,detach,dot,0.7,0.2,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639255404472351,-0.999699056148529,0.9423649462512215,3.1093627959527274e-07,150,1024,1,detach,dot,0.7,0.2,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639255404472351,-0.999699056148529,0.9423649462512215,3.1093627959527274e-07,150,1024,1,detach,dot,0.7,0.2,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639254212379456,-0.999699056148529,0.942478580032272,3.4192660646526044e-07,150,1024,1,detach,dot,0.7,0.2,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639255404472351,-0.999699056148529,0.9423876730074316,3.439926282565912e-07,150,1024,1,detach,dot,0.7,0.2,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641497731208801,-0.9996986985206604,0.9422740392263812,5.03076306189069e-07,150,1024,1,detach,dot,0.7,0.2,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641497731208801,-0.9996986985206604,0.9422967659825913,4.782840446931188e-07,150,1024,1,detach,dot,0.7,0.2,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641380310058594,-0.999698281288147,0.9424331265198518,5.495617964939733e-07,150,1024,1,detach,dot,0.7,0.2,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.964137852191925,-0.999698281288147,0.9424331265198518,5.495617964939733e-07,150,1024,1,detach,dot,0.7,0.2,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641135334968567,-0.9996974468231201,0.9423649462512215,4.2560048901419704e-07,150,1024,1,detach,dot,0.7,0.2,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641126990318298,-0.9996974468231201,0.9423422194950115,4.534917831971399e-07,150,1024,1,detach,dot,0.7,0.2,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.963925838470459,-0.999699056148529,0.9423876730074316,3.09903268699609e-07,150,1024,1,detach,dot,0.7,0.2,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.963925838470459,-0.999699056148529,0.9423194927388013,2.8201197451666943e-07,150,1024,1,detach,dot,0.7,0.2,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639264941215515,-0.999699056148529,0.9424103997636418,3.140353122823176e-07,150,1024,1,detach,dot,0.7,0.2,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639264941215515,-0.999699056148529,0.9423422194950115,3.1403531228227046e-07,150,1024,1,detach,dot,0.7,0.2,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639285206794739,-0.9996989369392395,0.9423649462512215,2.8614401809932754e-07,150,1024,1,detach,dot,0.7,0.2,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639285206794739,-0.9996989369392395,0.9423876730074316,3.1920036676064777e-07,150,1024,1,detach,dot,0.7,0.2,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9638385772705078,-0.9996976256370544,0.9423422194950115,1.43588514497499e-07,150,1024,1,detach,dot,0.7,0.2,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
