trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,Photo,-0.8386232256889343,-0.9999035000801086,0.9348039215686276,4.8236433280646705e-06,150,1024,1,homo,cos,0.3,0.2,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.83757483959198,-0.9998805522918701,0.9350217864923748,1.2518926718593423e-06,150,1024,1,homo,cos,0.3,0.2,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8375700116157532,-0.9998806118965149,0.9349673202614378,1.352756062483081e-06,150,1024,1,homo,cos,0.3,0.2,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8385952711105347,-0.9998816251754761,0.9349128540305012,1.2874915156088972e-06,150,1024,1,homo,cos,0.3,0.2,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.838608980178833,-0.9998816251754761,0.9349673202614378,1.299357796858749e-06,150,1024,1,homo,cos,0.3,0.2,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8369847536087036,-0.9998791813850403,0.9353485838779957,2.302058562471208e-06,150,1024,1,homo,cos,0.3,0.2,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8369818925857544,-0.9998792409896851,0.9351851851851851,1.928270703100883e-06,150,1024,1,homo,cos,0.3,0.2,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8423391580581665,-0.9998838305473328,0.9350762527233115,1.2340932499845652e-06,150,1024,1,homo,cos,0.3,0.3,5,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.842352032661438,-0.9998839497566223,0.9350762527233115,1.3230903593584518e-06,150,1024,1,homo,cos,0.3,0.3,5,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8423540592193604,-0.9998838305473328,0.9351851851851851,1.0738984531115686e-06,150,1024,1,homo,cos,0.3,0.3,5,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8423564434051514,-0.9998837113380432,0.9350762527233115,1.874872437476551e-06,150,1024,1,homo,cos,0.3,0.3,5,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8423621654510498,-0.9998837113380432,0.9351307189542485,1.1925612656100846e-06,150,1024,1,homo,cos,0.3,0.3,5,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8423357009887695,-0.9998838901519775,0.9351307189542485,1.4951514374813e-06,150,1024,1,homo,cos,0.3,0.3,5,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8409809470176697,-0.9999133348464966,0.9356209150326796,1.726543921853406e-06,150,1024,1,homo,cos,0.3,0.3,5,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8409937620162964,-0.9999127984046936,0.9356209150326796,1.726543921853406e-06,150,1024,1,homo,cos,0.3,0.3,5,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8398796319961548,-0.9999105334281921,0.9352396514161221,2.444453937469427e-06,150,1024,1,homo,cos,0.3,0.3,5,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8398990035057068,-0.9999105334281921,0.9351851851851851,2.5334510468433137e-06,150,1024,1,homo,cos,0.3,0.3,5,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8406882286071777,-0.9999061822891235,0.935566448801743,2.444453937469427e-06,150,1024,1,homo,cos,0.3,0.3,5,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8406890630722046,-0.9999061822891235,0.935566448801743,2.444453937469427e-06,150,1024,1,homo,cos,0.3,0.3,5,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8425019383430481,-0.9998849034309387,0.935511982570806,2.302058562471208e-06,150,1024,1,homo,cos,0.3,0.3,5,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8424545526504517,-0.9998846650123596,0.9354575163398694,3.114898828086042e-06,150,1024,1,homo,cos,0.3,0.3,5,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8424717783927917,-0.9998841881752014,0.9352941176470587,2.616515015592275e-06,150,1024,1,homo,cos,0.3,0.3,5,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8424943685531616,-0.9998844861984253,0.9352941176470587,2.616515015592275e-06,150,1024,1,homo,cos,0.3,0.3,5,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8428188562393188,-0.9998863339424133,0.935566448801743,2.391055671845095e-06,150,1024,1,homo,cos,0.3,0.3,5,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8427910208702087,-0.9998859167098999,0.935511982570806,2.8538406405893072e-06,150,1024,1,homo,cos,0.3,0.3,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8400612473487854,-0.9998797178268433,0.9345315904139433,2.8894394843388614e-06,150,1024,1,homo,cos,0.3,0.3,10,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8400323987007141,-0.9998796582221985,0.9345315904139433,2.8894394843388614e-06,150,1024,1,homo,cos,0.3,0.3,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8400694727897644,-0.9998797178268433,0.9344771241830067,3.0437011405869325e-06,150,1024,1,homo,cos,0.3,0.3,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8400771021842957,-0.9998797178268433,0.9345315904139433,2.8894394843388614e-06,150,1024,1,homo,cos,0.3,0.3,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8400507569313049,-0.9998797178268433,0.9345315904139433,2.8894394843388614e-06,150,1024,1,homo,cos,0.3,0.3,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8400593996047974,-0.9998797178268433,0.9345315904139433,3.3166256093335186e-06,150,1024,1,homo,cos,0.3,0.3,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8399268984794617,-0.9999095797538757,0.9348583877995642,2.035067234349547e-06,150,1024,1,homo,cos,0.3,0.3,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8399447202682495,-0.9999093413352966,0.9346949891067539,2.426654515594649e-06,150,1024,1,homo,cos,0.3,0.3,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8414105772972107,-0.9999043941497803,0.9350217864923748,2.391055671845095e-06,150,1024,1,homo,cos,0.3,0.3,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8414211273193359,-0.9999043941497803,0.9349673202614378,2.616515015592275e-06,150,1024,1,homo,cos,0.3,0.3,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8393309712409973,-0.9999076128005981,0.9350762527233115,2.391055671845095e-06,150,1024,1,homo,cos,0.3,0.3,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8393479585647583,-0.999907910823822,0.935511982570806,1.6078811093548902e-06,150,1024,1,homo,cos,0.3,0.3,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8399620652198792,-0.9998741149902344,0.9349128540305012,2.3910556718450946e-06,150,1024,1,homo,cos,0.3,0.3,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.839954137802124,-0.9998740553855896,0.9347494553376906,2.391055671845095e-06,150,1024,1,homo,cos,0.3,0.3,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8396109938621521,-0.9998763799667358,0.9346949891067539,2.159663187472989e-06,150,1024,1,homo,cos,0.3,0.3,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8396331071853638,-0.9998761415481567,0.9346405228758169,2.474119640594056e-06,150,1024,1,homo,cos,0.3,0.3,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8396198153495789,-0.9998779892921448,0.9346405228758169,3.5776837968302534e-06,150,1024,1,homo,cos,0.3,0.3,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8395946025848389,-0.9998779296875,0.9347494553376906,3.2988261874587415e-06,150,1024,1,homo,cos,0.3,0.3,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8369051218032837,-0.9998676776885986,0.9346949891067539,2.035067234349547e-06,150,1024,1,homo,cos,0.3,0.3,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8369066715240479,-0.9998676776885986,0.9348039215686276,1.8333404531020702e-06,150,1024,1,homo,cos,0.3,0.3,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8369099497795105,-0.999867856502533,0.9347494553376906,2.248660296846876e-06,150,1024,1,homo,cos,0.3,0.3,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.836911141872406,-0.9998677372932434,0.9347494553376906,1.999468390599992e-06,150,1024,1,homo,cos,0.3,0.3,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8369121551513672,-0.999867856502533,0.9346949891067539,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.3,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8369113802909851,-0.9998674988746643,0.9346949891067539,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.3,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8431576490402222,-0.9999173879623413,0.935838779956427,2.1418637655982114e-06,150,1024,1,homo,cos,0.3,0.3,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8431084156036377,-0.9999173879623413,0.9357843137254903,2.0825323593489536e-06,150,1024,1,homo,cos,0.3,0.3,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8412609100341797,-0.9999155402183533,0.9350762527233115,3.2988261874587415e-06,150,1024,1,homo,cos,0.3,0.3,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8412466645240784,-0.999915599822998,0.9351307189542485,3.114898828086042e-06,150,1024,1,homo,cos,0.3,0.3,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8375559449195862,-0.9999075531959534,0.9346949891067539,1.8570730156017733e-06,150,1024,1,homo,cos,0.3,0.3,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.837559163570404,-0.9999075531959534,0.9346949891067539,1.8570730156017733e-06,150,1024,1,homo,cos,0.3,0.3,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8360997438430786,-0.9998670816421509,0.9348583877995642,3.2454279218344095e-06,150,1024,1,homo,cos,0.3,0.3,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8360748291015625,-0.9998670220375061,0.9348583877995642,3.494619828081292e-06,150,1024,1,homo,cos,0.3,0.3,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8363129496574402,-0.9998660683631897,0.9351851851851851,2.6580469999667553e-06,150,1024,1,homo,cos,0.3,0.3,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8363662362098694,-0.9998659491539001,0.9351851851851851,2.818241796839752e-06,150,1024,1,homo,cos,0.3,0.3,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8365340828895569,-0.9998670816421509,0.9349128540305012,2.7114452655910877e-06,150,1024,1,homo,cos,0.3,0.3,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.836478590965271,-0.9998672008514404,0.9349673202614378,2.901305765588713e-06,150,1024,1,homo,cos,0.3,0.3,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
